SK_ID_CURR,Probability,Prediction,Actual
146334,0.2614462184339709,0,0.0
146335,0.12971089034844402,0,0.0
146336,0.3490320230380763,0,0.0
146337,0.6114441813127124,1,1.0
146338,0.07031290443116252,0,0.0
146339,0.5874531678148031,0,0.0
146340,0.3459894257956313,0,0.0
146341,0.6912959495008503,1,0.0
146342,0.14590506268296982,0,0.0
146343,0.2504111971673243,0,0.0
146346,0.09816768017358463,0,0.0
146348,0.09601890367798652,0,0.0
146349,0.30806359009203244,0,0.0
146350,0.49841068540163214,0,1.0
146351,0.3839043681726009,0,0.0
146352,0.43696318258028255,0,0.0
146353,0.4383961325493369,0,0.0
146354,0.5097241165344176,0,0.0
146355,0.26231390578041613,0,0.0
146357,0.43913962307771764,0,0.0
146358,0.39435315478175426,0,0.0
146359,0.2849353150496248,0,0.0
146360,0.22481739348577895,0,0.0
146361,0.35073413266011877,0,0.0
146362,0.4014716491932452,0,0.0
146363,0.24288409185062249,0,0.0
146364,0.6907140511845404,1,0.0
146365,0.19398862103197703,0,0.0
146366,0.23459084525680718,0,0.0
146367,0.4623688938683161,0,0.0
146368,0.3211842240882695,0,0.0
146370,0.29139317505362633,0,0.0
146371,0.30091660574221596,0,1.0
146372,0.2219648712555455,0,0.0
146373,0.29236574471580723,0,0.0
146374,0.14098792956278602,0,0.0
146375,0.2911353249153327,0,1.0
146376,0.3644847463788607,0,0.0
146377,0.4689494446598006,0,0.0
146378,0.07163759604953793,0,0.0
146379,0.2562492640921798,0,0.0
146380,0.22280602176058123,0,0.0
146381,0.10316144190061191,0,0.0
146382,0.07585670491304362,0,0.0
146383,0.43577227774583327,0,0.0
146387,0.29171920205373625,0,1.0
146389,0.1828701293978234,0,0.0
146390,0.2585046745179955,0,0.0
146391,0.7098535222067716,1,0.0
146392,0.46259083141470697,0,0.0
146393,0.4799417696715639,0,0.0
146394,0.21312085628908384,0,0.0
146395,0.08551060766960478,0,0.0
146396,0.27694700559773583,0,1.0
146397,0.5696261431208516,0,0.0
146398,0.7167949634605861,1,0.0
146399,0.4105132319436319,0,0.0
146400,0.5999132226219014,1,0.0
146401,0.1581066182855367,0,0.0
146402,0.21300659025741794,0,0.0
146403,0.4480465253724649,0,1.0
146405,0.23131524618725469,0,0.0
146406,0.7043146578014309,1,0.0
146407,0.617622993653694,1,0.0
146408,0.3721635668533531,0,0.0
146410,0.6340043163563928,1,0.0
146411,0.38704394754620747,0,0.0
146412,0.2860393028223505,0,0.0
146414,0.5632149527374605,0,0.0
146415,0.11591265467437277,0,0.0
146416,0.15944275367241614,0,0.0
146417,0.3312596150837351,0,0.0
146418,0.5950052696276046,1,0.0
146419,0.12348118660096224,0,0.0
146420,0.40659019807402086,0,0.0
146422,0.1206938280156203,0,0.0
146423,0.42236835372349296,0,0.0
146424,0.510614314293407,0,0.0
146425,0.5171698713396865,0,1.0
146426,0.5207376004062048,0,0.0
146427,0.3283346420051337,0,0.0
146429,0.7240831006274792,1,0.0
146430,0.6591303726712667,1,1.0
146431,0.14726323352796367,0,0.0
146432,0.3288746332290961,0,0.0
146433,0.16077715929489475,0,0.0
146434,0.05859161698461748,0,0.0
146435,0.5910464807808341,1,0.0
146436,0.12610595219039297,0,0.0
146437,0.29430029768466803,0,0.0
146438,0.5172610450818735,0,1.0
146439,0.33123493311089613,0,0.0
146440,0.1355457412925846,0,0.0
146441,0.3686154474886165,0,0.0
146442,0.14686973416579427,0,0.0
146443,0.20725609780956453,0,0.0
146444,0.22522955650268825,0,0.0
146445,0.19313432069974076,0,0.0
146446,0.5562778677569726,0,0.0
146447,0.2904486852430158,0,0.0
146448,0.34803356129858287,0,0.0
146449,0.10901621178862031,0,0.0
146450,0.3330213089908768,0,0.0
146452,0.22287077813886613,0,0.0
146453,0.2480179487926148,0,0.0
146454,0.062249761379506545,0,0.0
146455,0.25024269896008927,0,0.0
146456,0.4503344010422195,0,0.0
146457,0.36919558041262407,0,0.0
146459,0.06471345995843208,0,0.0
146460,0.35299105827289784,0,0.0
146461,0.40438736094443145,0,0.0
146462,0.5686324234960923,0,0.0
146463,0.14291377780687456,0,0.0
146464,0.5791836361405791,0,0.0
146465,0.3933632278257645,0,0.0
146467,0.094874262376182,0,0.0
146468,0.609263517269923,1,0.0
146469,0.5857866092495734,0,0.0
146470,0.4107612356600079,0,0.0
146471,0.2469739810143395,0,0.0
146472,0.627762214736342,1,0.0
146473,0.32920994842813867,0,0.0
146474,0.32808928724811465,0,0.0
146475,0.10885339822361527,0,0.0
146477,0.581288916912905,0,0.0
146478,0.4096926777689114,0,0.0
146479,0.6305746177548269,1,0.0
146480,0.31473691049796043,0,0.0
146481,0.11520090038584917,0,1.0
146482,0.6368282994515437,1,0.0
146483,0.6179360879806849,1,1.0
146484,0.3733255134388366,0,0.0
146488,0.3645504279586764,0,0.0
146489,0.3299014052147719,0,0.0
146490,0.25309422268430215,0,0.0
146491,0.18644940065430285,0,0.0
146492,0.28294733370892716,0,0.0
146493,0.23711567185389953,0,0.0
146494,0.6574004281030098,1,0.0
146495,0.2150715906052591,0,0.0
146496,0.35504631172765994,0,0.0
146497,0.09669856382299326,0,0.0
146498,0.2875091070813478,0,0.0
146499,0.24696605819283216,0,0.0
146501,0.16926654359830176,0,0.0
146503,0.4621975787054121,0,0.0
146504,0.14414816161696448,0,0.0
146505,0.7073295412088697,1,0.0
146506,0.5296671330113267,0,0.0
146507,0.4925273351249222,0,1.0
